Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
14,PreCabralD3_Dil4rep2,9/21/2023 1:33:07 PM,OK,Unchecked,0,,25.0,°C,,2.470,mL,,59.752,g,,59.7523,g,,1.0,g/mL
15,PreCabralD3_Dil4rep3,9/21/2023 1:43:48 PM,OK,Unchecked,0,,25.0,°C,,2.432,mL,,60.137,g,,60.1366,g,,1.0,g/mL
16,PreCabralD3_Dil5rep1,9/21/2023 1:54:27 PM,OK,Unchecked,0,,25.0,°C,,2.464,mL,,60.104,g,,60.1035,g,,1.0,g/mL
17,PreCabralD3_Dil5rep2,9/21/2023 2:05:08 PM,OK,Unchecked,0,,25.0,°C,,2.416,mL,,60.025,g,,60.0254,g,,1.0,g/mL
18,PreCabralD3_Dil5rep3,9/21/2023 2:15:44 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,60.086,g,,60.0864,g,,1.0,g/mL
19,PreCabralD3_Dil6rep1,9/21/2023 2:26:28 PM,OK,Unchecked,0,,25.0,°C,,2.418,mL,,60.189,g,,60.1889,g,,1.0,g/mL
20,PreCabralD3_Dil6rep2,9/21/2023 2:37:08 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,60.192,g,,60.1925,g,,1.0,g/mL
21,PreCabralD3_Dil6rep3,9/21/2023 2:47:50 PM,OK,Unchecked,0,,25.0,°C,,2.461,mL,,60.052,g,,60.0517,g,,1.0,g/mL
22,PreCabralD3_Dil7rep1,9/21/2023 2:58:31 PM,OK,Unchecked,0,,25.0,°C,,2.469,mL,,60.010,g,,60.0097,g,,1.0,g/mL
23,PreCabralD3_Dil7rep2,9/21/2023 3:09:14 PM,OK,Unchecked,0,,25.0,°C,,2.485,mL,,60.316,g,,60.3165,g,,1.0,g/mL
24,PreCabralD3_Dil7rep3,9/21/2023 3:19:59 PM,OK,Unchecked,0,,25.0,°C,,2.477,mL,,60.147,g,,60.1466,g,,1.0,g/mL
25,PreCabralD3_Dil8rep1,9/21/2023 3:30:42 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,60.224,g,,60.2241,g,,1.0,g/mL
26,PreCabralD3_Dil8rep2,9/21/2023 3:41:24 PM,OK,Unchecked,0,,25.0,°C,,2.472,mL,,60.155,g,,60.1551,g,,1.0,g/mL
27,PreCabralD3_Dil8rep3,9/21/2023 3:52:05 PM,OK,Unchecked,0,,25.0,°C,,2.472,mL,,60.236,g,,60.2365,g,,1.0,g/mL
28,PreCabralD3_Dil9rep1,9/21/2023 4:02:51 PM,OK,Unchecked,0,,25.0,°C,,2.461,mL,,59.702,g,,59.7017,g,,1.0,g/mL
29,PreCabralD3_Dil9rep2,9/21/2023 4:13:34 PM,OK,Unchecked,0,,25.0,°C,,2.426,mL,,59.828,g,,59.8281,g,,1.0,g/mL
30,PreCabralD3_Dil9rep3,9/21/2023 4:24:10 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.141,g,,60.1411,g,,1.0,g/mL
9/21/2023 4:40:06 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
