Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
12,HighSGD_rep1_day4_01172024,3/1/2024 11:14:43 AM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,60.130,g,,60.1305,g,,1.0,g/mL
13,HighSGD_rep2_day4_01172024,3/1/2024 11:25:29 AM,OK,Unchecked,0,,25.0,°C,,2.470,mL,,59.859,g,,59.8589,g,,1.0,g/mL
14,HighSGD_rep3_day4_01172024,3/1/2024 11:36:24 AM,OK,Unchecked,0,,25.0,°C,,2.490,mL,,60.255,g,,60.2547,g,,1.0,g/mL
15,AmbSGD_rep1_day5_01182024,3/1/2024 11:47:22 AM,OK,Unchecked,0,,25.0,°C,,2.388,mL,,60.003,g,,60.0027,g,,1.0,g/mL
16,AmbSGD_rep2_day5_01182024,3/1/2024 11:57:55 AM,OK,Unchecked,0,,25.0,°C,,2.401,mL,,60.279,g,,60.2789,g,,1.0,g/mL
17,AmbSGD_rep3_day5_01182024,3/1/2024 12:08:38 PM,OK,Unchecked,0,,25.0,°C,,2.400,mL,,60.106,g,,60.1064,g,,1.0,g/mL
18,LowSGD_rep1_day5_01182024,3/1/2024 12:19:20 PM,OK,Unchecked,0,,25.0,°C,,2.407,mL,,59.946,g,,59.9462,g,,1.0,g/mL
19,LowSGD_rep2_day5_01182024,3/1/2024 12:30:07 PM,OK,Unchecked,0,,25.0,°C,,2.396,mL,,59.899,g,,59.8994,g,,1.0,g/mL
20,LowSGD_rep3_day5_01182024,3/1/2024 12:40:44 PM,OK,Unchecked,0,,25.0,°C,,2.410,mL,,60.022,g,,60.0218,g,,1.0,g/mL
21,MedSGD_rep1_day5_01182024,3/1/2024 12:51:58 PM,OK,Unchecked,0,,25.0,°C,,2.417,mL,,59.770,g,,59.7699,g,,1.0,g/mL
22,MedSGD_rep2_day5_01182024,3/1/2024 1:02:47 PM,OK,Unchecked,0,,25.0,°C,,2.420,mL,,59.836,g,,59.8365,g,,1.0,g/mL
23,MedSGD_rep3_day5_01182024,3/1/2024 1:13:41 PM,OK,Unchecked,0,,25.0,°C,,2.424,mL,,59.921,g,,59.9209,g,,1.0,g/mL
24,HighSGD_rep1_day5_01182024,3/1/2024 1:24:36 PM,OK,Unchecked,0,,25.0,°C,,2.494,mL,,59.735,g,,59.7350,g,,1.0,g/mL
25,HighSGD_rep2_day5_01182024,3/1/2024 1:35:34 PM,OK,Unchecked,0,,25.0,°C,,2.476,mL,,60.181,g,,60.1811,g,,1.0,g/mL
26,HighSGD_rep3_day5_01182024,3/1/2024 1:46:36 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,59.799,g,,59.7993,g,,1.0,g/mL
27,AmbSGD_rep1_day6_01192024,3/1/2024 1:57:36 PM,OK,Unchecked,0,,25.0,°C,,2.381,mL,,59.714,g,,59.7140,g,,1.0,g/mL
28,AmbSGD_rep2_day6_01192024,3/1/2024 2:08:19 PM,OK,Unchecked,0,,25.0,°C,,2.408,mL,,60.394,g,,60.3939,g,,1.0,g/mL
29,AmbSGD_rep3_day6_01192024,3/1/2024 2:19:08 PM,OK,Unchecked,0,,25.0,°C,,2.378,mL,,59.751,g,,59.7512,g,,1.0,g/mL
30,LowSGD_rep1_day6_01192024,3/1/2024 2:29:45 PM,OK,Unchecked,0,,25.0,°C,,2.389,mL,,59.888,g,,59.8885,g,,1.0,g/mL
3/1/2024 2:56:34 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
